10cfa9313eef	Marshal Law			
10d0baba6979	Crisp			
10d0f5e0d75e	Divib			
10d1750a13cb	Quasian			
10d1865370db	Deejay Jones			
10d1c6dadf45	Doker			
10d24e349099	Monty			
10d29628baac	Influx			
10d3d6a53000	Mantronix~Tip			
10d4182ab126	Randomizer			
10d4f092f23e	DJ Freak			
10d4fa3813ba	Skyfusion			
10d50243d522	Mark Salud			
10d51c276d1e	Maral			
10d5d86338ce	Justin Owens			
10d8535d8605	Nobody			
10d89c23ee8f	Dr. Muzak			
10d8d3a0d095	Maze			
10d8f1e8a795	Hannes Seifert			
10d91967ffb9	Christophe Fevre			
10d9505e6e29	Dreamsection			
10d956811493	Spiryt			
10da03db98fc	Trifixion			
10db41b51074	Brainbug			
10db9dfb98ff	Nagz			
10dbec8712de	Vibe			
10dc400fffd0	The Hooligan			
10dcd609671b	Zalza			
10dd56009901	Doug Peters			
10de359d7aa6	Syphus			
10dfaa9b1e43	Weird Ed			
10e00d9f25f9	Mariusz Bielak			
10e012ec2879	Panda			
10e0135433c7	The Music Wizard			
10e0148c9b5d	Burkey			
10e058991f2e	Arcturus			
10e0626ed33e	Baby			
10e0877e279c	The Gurus Dream			
10e0fd1c1934	Kokki			
10e114b54efd	Mark Salud			
10e1689008bf	Chairman			
10e1bc77a89c	Wertstahl			
10e202f312b4	Scorpion			
10e2134c21a6	Fash			
10e26f98792c	Dietmar Gosseringer			
10e27ac25beb	Matt Wright		New York Warriors	
10e29e73eaa0	Pirate Pete			
10e397ceaa0d	Yodelking			
10e561be9be4	Yaka			
10e591e469a6	Binar			
10e5ccc884a6	Carter			
10e6afff0e31	Inferno 45			
10e6e84232f9	Remo			
10e727403d82	Zantac			
10e7a20379d8	Hydra			
10e87058207d	Marillion			
10e88bb07a6f	Vader			
10e8912ac519	Microforce			
10e9c2bd5f3d	Oona			
10e9e51fc134	Teque			
10ea327a749e	Lysander Lapine			
10ea428089a5	Rasputin			
10eaa2488fe0	Zane			
10eb38ac561f	Old Fart			
10ebba2995fa	Iso			
10ebc136d368	Morfeus			
10ec4643e9b6	The Master			
10ecdd30c72d	JazzCat			
10ed2e6f2a8c	Chill			
10ed6a5d4952	Dousk			
10ed8812c48c	Chrysler M. Stewart			
10ee39fdad45	Xerxes			
10eeaa94a859	Moog			
10eeb0758db5	Jason K. Stewart			
10ef4d67f290	Jerry			
10ef9984cd23	Diskbuster			
10f05718a901	Mantronix			
10f08ab70147	Basehead			
10f0c3774a7b	Orpheus			
10f12c0d229e	Marauder			
10f147e5d3cb	Cartoon			
10f233510a74	Beaner			
10f265b82eb1	Rage			
10f32241c79e	Duz			
10f37f92625b	Julie Dolphin			
10f3fdb69645	Mr. Pizza			
10f5a99c5617	Axl			
10f747f4d35e	Graffix			
10f77deb3341	4-Mat			
10f8808a1b2d	Pizza Dude			
10f94634dc2b	Neurodancer			
10f9dc70ea5d	Fabio Cicciarello			
10fa24370b22	Rush			
10fa64f8aa4a	Jussi Lind			
10fabcb08e8d	4-Mat			
10fb7fd9268f	Rastaman			
10fc5fbb1f28	Airwalk			
10fc928de984	Mub			
10fce5188330	DWB			
10fd4172818b	Reed			
10fd52c48d29	Contrast~Radar			
10fd8ee9339d	Jazz (NL)			
10fe10773077	Coma			
10fe1e3b1343	Fat Will			
10fe4accb546	Rez			
10fe824a5550	Andrew McGinty			
10ff4dfe23bb	TDK			
10ffa7b2479d	Zzzax			
10ffb4531bdf	Debugger			
11000501b0d8	Beek			
110034fe1c01	Melomaniac			
11016f6568d4	Abaddon			
1101cc4349c7	Tripper			
110251f111c3	Dreamweaver			
1102c6f1295e	Dreamer-V			
11032c1846d9	Tonid			
1103580eed03	Send Return			
1103cb826a26	Blue Shadow			
1103ee4a0c4a	TrippleP			
110446fd043a	Wayne Kerr			
11048a9c79fc	Walkman			
11050875e100	Conan			
11051c948665	Luigi Auriemma			
1105eb7e6855	Krister Fundin			
11069ca75e99	Kollaps			
11073503ee51	Kollaps			
1107a3dce099	Teque			
1107c5725764	PKK			
11081cbd1772	Bedlamite			
110897e28a41	Arachno~Warhawk			
1108cbc4c14f	SubStance			
110906b222cd	Andy Chilton			
1109a4dd75cc	Gijs Van Der Brugge			
1109fd5e51ec	Maf			
110af1c5d54f	Okeanos			
110c0a3678e7	Pezac			
110c7b96ec07	Distance			
110d353d9246	Mr. Frenzy			
110da86a2875	Demuc			
110e030acaa6	Andreas Spreen			
110ebc8e20dc	Dr. Awesome			
11104c657fc1	Cyborg Jeff			
11108e8f606f	Warhawk			
1110ae47fa28	Sir Roger			
1110b0dce2e9	BB			
111127115bf7	Populus			
111172ec17dc	Dr. Avalanche			
11124773fe17	TDK			
1112d45d7a0a	Radiance			
1112e44152cf	FreQ			
1113f69b0823	Michael			
1115296be5fc	Lysander Lapine			
11152fccded4	Muffler			
11153dfb6cc1	Michelin			
11154d1fa97d	Non Plus Ultra			
1115799f298e	Aeuk			
1115fda6cde4	DHG			
11163457c94f	Raider			
11171356d78b	Clawz			
11180bd79014	Breeze			
11183ef112fd	DJ Ice			
11186a9f6db8	X-Ceed			
1118c1ed8059	Estrayk			
111901d87632	Lysander Lapine			
111980427ad6	Uncle Tom			
1119eeabece0	Chris Huelsbeck			
111a82281a98	Purgatory			
111b3d16c1d6	Dan Dan Dye			
111b6d3df3f9	Alex Smith			
111b81d844be	Mutley			
111bd10a1e23	Azazel~Louie			
111bfbf817df	Warhawk			
111c452ea9ae	Arachno			
111ce3838c0e	Antanio~It-Alien			
111d84a2f4e8	Bionic			
111ead31d273	Genius			
111f6a4d7db5	Wonka			
111fddb85651	Sonic			
111fe6e3b77f	Sonik			
1120154bea85	Seven Eleven			
112017021c4c	Baron X~Lord Erman			
11209e7d335d	Christian Karlsson			
1120df22db2f	The Overlord Of House			
1120f61bccd1	Josss			
11214243d344	Goto80			
1122039bdc60	Krister Fundin			
1122308fb496	Moonshine			
11225dda3371	Plauze			
11228d38424f	Timer			
112303cd949a	Legend			
11231c0c8a77	Wimpy			
11232ef2ea67	Fanaty			
112330a01f59	Sierra			
1123e6e6628c	Sublunar			
112414c72404	Monzu			
112606aec017	Walt			
11270c41e75c	Peter Matefi			
1127eb548751	Dynamix			
1128125c35e5	Bethoven			
1128cf66d5f6	Ijon Tichy			
11293175447f	Technix			
1129df6690e2	Ben Daglish			
112a88eda88e	Swaxi			
112abdf95894	Master T.O.M			
112abee2e63c	Entact			
112b431feae2	Leo II			
112bbfd8e10b	Morrow~Some1			
112c39c54b41	Chipper			
112c51695a5f	Nork			
112cecf3e1aa	Rapture			
112ed85bca91	The Finn			
112f0cbadff5	Humanoid Of Prophecy			
112f22cc3c48	The Fox			
112fe809b731	Snej			
113054ed954a	Voyce			
1130e119a5f7	Muttley			
113170717d13	Cadra			
113183d2eeda	Ultimo			
1131ddc7631b	Peace			
113233ad4b8d	Spaceman			
11324b432886	Jail			
1132cdccd56f	Esau			
11338fadac5d	KNS			
1133ad6d93b5	Nightmare			
1133c65167a4	Mick Rippon			
1134c25501e4	Tronix-D			
1134e3934c85	Hypno			
11350c3d6094	Pete			
11356563ea12	Ganja			
11356d0c8df5	Microforce			
11357464fed4	Dreesel			
11373be5221a	4-Mat			
1137849f663d	Yolk			
1138237a1135	Toal Nkor			
1138a0fe117c	Yozfitz			
1138ae793278	Luc			
113946ea38b1	Wolfgang			
11397f6c9e5e	Twice			
1139f91d1311	AceMan			
113a0e9f4bb2	PKK			
113bbf2fcab2	Little Bitchard			
113bc0e1a155	Awesome			
113bcbd77c27	Maxym			
113c6ea7b6d7	Front 6			
113d28be37e3	Boo			
113d7167b74b	Maf			
113d8d94edae	Salkin			
113d9ed3de0b	4-Mat			
113db098ae2c	Nutcase			
113e3c8d9675	Mortimer Twang			
113f3a2a0d59	Magiel			
113f7c5a981b	DJ Plexus			
113f85d67471	Taz			
113ff42f1feb	Jazz			
11406bbcc6aa	Pelaz			
1141f2dae361	Cedyn			
114208589f40	Dr. Fiss			
114266e2ae13	Randall			
114270744e32	Pauli Merilainen			
1142f43a248c	Kure			
114313e6f44b	Laxical			
1143630b567d	Marco Caprelli			
11442bdeb87b	Trash			
114480ba4e69	Magiel			
1144ba8eca48	Virus			
1144ddefb01c	Gronda Gronda			
1144f880deb2	Cyborg (DE)			
11452d006e56	Chuck Homic			
1146151fc84e	Siren~Skaven			
11461d334007	HTM			
114661e5ca67	Jucciz			
11468dab1f6a	TJM			
114695620f52	Pitty			
114707ec758a	Mel O'Dee			
11475ff9d2a9	Jochen Hippel			
1148620157c8	Riders			
1148c1349c00	Tinker			
114a0d036edf	Zauron			
114a3ddaff69	The Spast			
114a6e0d63d5	Cooth			
114ac5f26444	Front 6			
114b1ccc02c9	Pink			
114b76900609	Luke			
114b92c13d1d	Melcom			
114c27b530e8	Kollaps			
114c379caf7d	Johan Carlsson			
114c38fd548f	The Hooligan			
114c9c48bd94	Znap			
114cabfd3968	Jester			
114d6eadd1df	Mordicus			
114dbec75300	Carlos			
114e15709cf1	MrGamer			
114e3446c9d8	Ijon Tichy			
1151df4e616f	Gianluca Orofino~Stefan Roda			
11523e3c98c6	Pinguin			
11524cbb6167	Dreamer-V			
1152d5b66620	Screech			
115395892f5d	Prime			
115434916605	Dim			
11548faca245	Zak			
115490c93f15	Jukebox			
1154994fb40f	Fireboy			
1154fe3e9f9d	Alf (SE)			
11558f215398	Balrog			
1155b6c74d99	Vent			
11563b99475b	Hobbes			
11564c36973a	Mice			
1156778ee662	Zovirax			
1156c7f8d590	Chris Barker		Spirit Of Excalibur	
115744ace508	Neoblaze			
1157476ab79d	Dusty			
11576510a6d1	Aard			
1158275cb07d	Axel D~Bolo			
11592d64c2f7	Juice			
1159af914dea	Shake			
115a12ba84d9	Skip			
115a41030421	Trayzor			
115b495ec173	Belzoth			
115c3608f197	Juho			
115c8ccbdc96	Rudolf Stember			
115c95cf7fd3	Mortimer Twang			
115cbd02952b	Zeta			
115cc1f7e217	Thomas Lopatic			
115ce7861835	Scorpik			
115cf38cda6c	Miao			
115cff294990	Jozz			
115d3f1aad4b	Mermaid			
115dbf208531	Frizz			
115e9202343f	Prime~Some1			
115ebb39aabc	Cutcreator			
115f3c0e02a0	Donnie			
115fd48476ae	Doh			
11600e63e288	M. Zero			
11609c552e5b	Bumcyk			
11611bd5e668	Neurodancer			
11615d22dbc9	Factor6			
1161e3ca8d73	Gaia			
116268ad37e3	Wigwam			
1162874bf144	HJE			
1162a002f733	Surfing			
1162b041081d	Guran			
11635d0a4ce8	The Fox II			
11636d2397b9	Mellow-D			
1163fb588a3b	Kure			
1163fb6687c6	DJ Braincrack			
116415b1478b	Radix			
11661f2570f0	Action			
1166a4c647e5	Vincent Voois			
1166c5113d6c	Sidewinder			
1166f5c33f9c	Cons			
11672415bc98	DJ Ice			
1168a7fb6b50	Mike Brown			
1168a9dc985d	Tex			
1169ec3f490c	FBY			
116a45eb9105	Speed-Head			
116a8a938833	Tricktrax			
116aafb59cf9	Waz			
116af1157e6c	Jam~Spoon			
116b2c4d363b	Zipp			
116b7ccda48f	EHa			
116c1ddb14c8	Deejay Jones			
116c8ca2fa22	Maelcum			
116cc90e7a95	Gammis			
116cfa727df5	Starfox			
116de8a4ff05	Liquid			
116f2217215f	Spin			
116f32658b7b	Facet			
1170be1d5184	Sparky			
1170c89c65ab	Wizball			
11711dc868cf	Axl			
1171c11a089d	Carillion~Virtual Trace			
1171c622c4bd	Mark Salud			
1171e4061f60	Komah			
1171e5df11b9	Virt			
1171eb32f97e	Black Dragon			
11722741e9c7	Moby			
117249abac79	Yomaru Kasuga			
11735a716397	SMT			
1173aae470bf	Choche			
1173c38735b3	DJ Skitz			
1173e2eab0fd	Darren Irvine			
1173f38679ff	V0yager			
11746273bd26	Keo			
1174f7de7c39	MeloD			
11754754c67e	Toady			
1175c7a525bf	Jarko			
11776a56ce9e	Samael			
1177952e2a0c	Zodiak			
1177ecbea4a4	Black Maiden			
1177f65e06ff	Solo (NO)			
117806974db7	Wesi			
117852bdebc3	Uctumi			
1178ca9599c3	Duz			
1179286702c7	Dedanis			
117a1a26cf60	Mayweed			
117a64a4f5fc	Consupermizo			
117b865d18a6	Jadbah			
117d0d8b0dd1	Kim Berg			
117e1a5a6070	Moh			
117e6b4888a2	MIM			
117f1f33c9b0	TDK			
117fb586f37b	Soundgod			
117fdd5d1bec	Lizard			
117ff1f96d5d	Knight			
1180d3dbdadb	Heatbeat			
11811b8948d5	Modesty			
1181d0c8995d	Alf (FI)			
1183d3b6f590	Technique			
11840493ed94	Roberts			
1184aa6e9bdf	KeyG			
1185112aeb2a	Tony Williams			
11851cbe7c83	Gianluca Gaiba			
118629fd3704	Wonder			
1186e4e9cc34	Peetu			
118730695330	Cyrex			
11876677518a	Tronic			
11877e1770cb	The Scamp			
1187a57d5107	MC Spicy			
11893c2dc84d	Fermus			
1189cc34de7e	Malekith			
118b1f94182d	Chuck Homic			
118b99c68f18	Breeze (FI)			
118bd958eb8a	Stalker			
118c224d2162	Aquafresh			
118c27b26ea9	The Fox II			
118d0bc2f2fd	Duz			
118e0fbd0542	Leffty			
118eb5fd7d26	Reanimator			
118f05402d7a	Warrior X			
118f0d4bb407	XTD			
118f5593fc6d	Depete			
11904bbfddf8	Okeanos			
119082e31701	D-Fect			
1190f41d483e	Lechuck (other)			
1190fa0c1352	Anaconda			
11910c0155aa	Hifi			
11918f83a8af	K-Jaq			
1191b69ee746	Plauze			
11928e7a844c	Argh!			
1192fb0e30f1	Psionic			
119312614600	Merlin (NO)			
119316c9ed3b	Komah			
11939ef96d53	Cracball			
1194190954c3	Da Vinci			
11949863aaec	4-Mat			
11949a05d98a	DTC			
1194b1cccb72	Arsch			
11951787dbde	Hnk			
1195210245cd	Cosmic (DE)			
119548578424	Zage			
1195c4349bcb	Taron			
1195e364c2fe	Black Demon			
1195f5c80907	Pumpkin			
11963ae14096	Dumbbomb			
11968941f940	Miao			
1196948203e3	Khyron			
11971baf15a4	Hoffman			
119720bb4bb1	FBY			
1197442ce0c4	Tempest			
119806f634b5	Leinad			
11983ce0e9c7	Tim Bartlett			
11984cf3b366	WOTW			
1198d9a61664	JD			
1198edb15f80	Youthenasia			
1199f7971cd0	Instructor			
119a0860453b	Spacebrain			
119aa71f3d04	Vesuri			
119abb537d35	Rolex			
119ae16d951f	Emit			
119b18c98c57	Katana			
119b1a85e70f	Jochen Hippel			
119baed03436	Funky Fish			
119bfa1c8675	Mark Sheeky			
119c3037b548	Bartesek			
119d6b4ba86c	Mr. Lou			
119dcc11a707	Erik Klapton			
119e5732f4e2	Vanguard			
119e8cc7d512	Ufopoli			
119eb2a0358c	Coma			
119ec6e1cf9a	Front 6			
119ef235892e	Felix			
119f4728cf34	Reptile			
119f82673862	Shad			
119fb64ef993	Joku			
119fe23fbe78	Accord			
119febb22d7d	Frog			
11a027798f8d	Ygrek			
11a072554066	Mozaic			
11a3c9888c5a	Grim			
11a3d2813f51	Moby~Ra			
11a3df946828	Mingo			
11a45fbcde6f	Zabutom			
11a4a213e814	Scampy			
11a5e05bbde9	Sticky			
11a66da98638	Spun Candy			
11a6ff5398a1	Propheus			
11a70013e902	Micke Cool			
11a7647d330c	Fanaty			
11a79ff1cf53	Zymox			
11a82b9003c8	Agent-X			
11a83419f6e4	Zilly Mike			
11aa6e354fc8	Old Fart			
11ab615ef9df	Johan Chressman			
11abbc7661bd	Leviathan			
11abc55d85b4	Juzdie			
11abd1e86523	Curt Cool			
11abd2a4c39c	Bass Boost			
11acbfd18cea	Black Shadow			
11ad46c5401f	Jelace			
11ad8a0cec56	Dreamer			
11ad9e8dde66	Phobium			
11adc1a67554	Daiz'l			
11ae23fe590e	Dave Lowe			
11ae51c1ecda	Dualtrax			
11aed146d6a8	Marki			
11af3a8ae6b4	DarkXceed			
11afb8b2d20e	Too Mad			
11afc534b728	Lizardking			
11b0a825c18c	Jugi			
11b1261ae086	Barry Leitch			
11b1490c5f50	DR			
11b16c2e5f96	Wea			
11b1a1218133	Yodelking			
11b1ace17b76	Mr. Death			
11b1f6f0b972	Zabba			
11b1fcb53097	Dupont			
11b22ffe4039	Fazi			
11b293b81805	Substance			
11b380a1b1ad	Bass			
11b3944eaff2	Dizzy			
11b4d056fca7	Estrayk			
11b514b546da	Xerxes			
11b522337b8f	Mazedude			
11b54ea50c9c	Quantum			
11b5a7682b63	Chipper			
11b5d0ced990	Jed			
11b5db20370e	Milcom			
11b5fddd66d3	Moby			
11b63e490ee4	Bionic			
11b661d3c61d	Cie			
11b76fa5fb32	Accel			
11b77efb4a86	Lizardking			
11b7bc18d3c0	Bigbadboo			
11b7e014af4e	Nivek			
11b8ac04c809	Jazz			
11b8efad439f	Braxen			
11b90ebb4afe	Popcorn			
11ba00239a3c	Jadex			
11ba258e20bd	Pseudolukian			
11ba2bc2955b	Fash			
11ba59e7941a	Sampleman			
11badbbecb95	KeyG			
11bb04491afd	Dubmood			
11bb08dd6d7a	Griffin			
11bb78a1a495	Dreamer			
11bca3996a69	Wayfinder			
11bcb17a6bdd	Boomerang			
11bd3530d601	Stefan Petterson			
11bd7dc2f424	Dreamer			
11bdff691b5a	Dirk			
11bf1e15f5e7	SML			
11bf84b2029f	Lord Jon Ray			
11c0d00b05b2	Faroul			
11c0f77785c7	Quirby64			
11c181925e2a	Axel D			
11c275bf4e2f	Gassy			
11c327dd6bb4	McFlisk			
11c3896357c8	Jelace			
11c3de57f0d2	Ramon			
11c4178222f9	Acidbeat			
11c530f4820e	DJ Attack!			
11c59c9c9fae	Kamikatze			
11c5fbb4c408	Yero			
11c6003f2866	Daxx			
11c61d5ef771	ThaCount			
11c669f86235	CPT			
11c6bf959440	Magnetic			
11c6e4754925	Szwagier			
11c72eacffc1	Traven			
11c7c4bc970d	Racoon			
11c8666d8f56	Impulsefus			
11c87b2c54a2	Medwyn			
11c87fac15c4	Tsaca			
11c8dfdb9ac9	Mark Salud			
11caa523a03c	Futile			
11cab9cf5afa	Rapture			
11caf3b990fb	TDK			
11cafe22ad8f	Noname			
11cb0360b0bb	Savage Bullet			
11cc48770105	Dr. Awesome			
11cc62821bd8	Mefis			
11cc7297afff	Donnie			
11ccbcc6093e	Xball			
11cd85b66fd5	The Almighty One			
11cd9a12f7a7	Legend			
11cdcfbf2da6	Dawn			
11ce3c9b1172	Yero			
11ce5379479d	Xyzzy			
11ceb9ff86b1	MegaTizer			
11cecc638cf5	Urge			
11cf5060dc62	4T			
11d04753b4fe	Pete			
11d0567396fd	Bedlamite			
11d10c4fcba0	JaDe			
11d20a2ecd6a	Genox			
11d257dcb6c8	Solon			
11d25dee41e4	Turbo B			
11d2d5c75981	Pinocchio			
11d33f108333	Sandman			
11d455d1927b	Xhale			
11d4624892f8	X-Poole			
11d59794d146	MM			
11d73c02f884	Roz			
11d74e77e03a	Maze			
11d897f7b5b8	Muttley			
11d9045148f1	Bug Vindicator			
11d97a53626b	Bytemare			
11d9aa80ea3d	Brainbuster			
11da429bf3f7	Siren			
11da6e3e1b8d	Marq			
11dad592692c	Teque			
11db0a7f1b29	Burn The Beat			
11dc7da57faa	Dan Bjon			
11dd030c1d80	Josele			
11dd298048cf	Codex			
11dd702b01e8	Skyraver			
11ddc97a9a8f	Sumano			
11de20155f38	Kyllonen			
11de3802b789	Marvin			
11de4278b90d	Mind Walker			
11df6ab0a437	Deelite			
11df8f20917e	Kollaps			
11e063b757bf	Estrayk			
11e0c99d8e03	Trex			
11e137973424	Floss			
11e15fdd61b7	BC			
11e1bd58f93e	Boray			
11e2031ee058	KeyG			
11e2ab5f8e07	Access			
11e2ac68b4d2	Klorathy			
11e2b4db6228	Wooper			
11e31990c05b	Slam			
11e32a8c0574	Krister Fundin			
11e3511719d6	4-Mat			
11e3f359940d	D Fast			
11e4066cfc0d	Sixtus			
11e41a99c02c	Siren			
11e5f270d5ec	Blue			
11e805b92b20	Crux			
11e8b6b76366	Allister Brimble			
11e90706b964	Mub			
11e96f62e1c3	The Assassin			
11ea898a4098	Moby			
11eafd801101	Slam			
11ebb15ed49a	Teo			
11ebb3f09b90	Jelace			
11ebbced9d6c	Terranium Elite			
11ebc3d1061f	Sierra			
11ec1da123ee	Aahz~Atlantic			
11ed303c1677	Elmo			
11ed37b2e942	Poltergeist			
11ed5f1e8f3d	Moozeblaster			
11edb3c6d898	Jos			
11edbec6bcfa	Wizard (ES)			
11ee28eeac72	Sampleman			
11ee96a7b7d8	KLF			
11f010fec2f9	Baby Kool			
11f01de69de0	Bartesek			
11f0ae1e64f5	Handiboy			
11f0bbde1708	Norfair			
11f0da6df2e7	Jay			
11f158b122a4	Djamm			
11f2422a28a8	Jed			
11f273521f7e	Hanhisuanto			
11f284b4a407	Arachno			
11f3219be052	MSW			
11f365692367	Seablue~X-Acto			
11f529edfc3d	Cliver			
11f544739ad7	DJ Keen			
11f62752153b	Cueder			
11f628269ae8	Chug			
11f6f1d65d68	Le Barman			
11f75934b183	Deshay			
11f8462db368	CPT			
11f89f7d7f3e	Monty			
11f8d4b9f957	Claim			
11fbc74b7448	Xtra			
11fbf4852fa5	Zenon			
11fd5faf9f83	Powerack			
11fd84df5b0d	Muffler			
11fe820f4aa9	Isotone			
11febb951738	Shamrock			
11fecc332d46	SML			
120037a504b4	The Undertaker			
12003c363c31	Tawny			
12005b951d3d	Bluenova			
1200952357d9	Dark Avenger			
12010e4e0bf3	Cubico			
1201d99651dc	Darkhalo			
1201e1901c02	Krii			
1202ca4c3bf6	Motion			
1204508f6fab	Junior			
1204679e2e0f	Mercury			
12050cdb23b4	Pepito			
1205c6b651f5	The Slaughter			
12060000aa8b	Maze			
12063b785ad8	Popcorn			
1206ab332361	Jora			
12077383dd79	U4ia			
1208413e8a53	Necronomicon			
120849d32464	Doh			
12091669c2fb	Dano			
120971fdde5b	Spaceman			
1209c8c101f2	DMA SC			
1209f5813ae6	Smeg			
120aa7529342	Filippetto			
120ad3d593fe	Grogon			
120b2b804eb9	Floppi			
120b56a24b24	Infant			
120b62c9221f	Pikari			
120bef9863fa	Massimo Perini			
120cba8a2aeb	Hazel (DK)			
120cfa6e5d90	Warhawk			
120d645e5d57	Al Lansley			
120d9d7304e6	Lizardking			
120e8bbe4be6	Prob			
120ef49128fd	Shade			
120fed06c6bc	Cannibal~Prymer			
120ff116d685	Reduz			
121073e75982	Necros			
1210cfd8c27c	EHa			
1210f7c59145	Speedvicio			
121198b1424f	The Assassin			
1212c14bbe47	Plauze			
1212f2dada80	Venom			
12155517fcb6	Jukebox (NO)			
121580e4e8c7	Mastermind			
1215b0c7dc56	D. Dewever			
1215e7d94000	Bouffon			
121690fe4f95	Zany			
12174acc4730	ATW			
1217b1ae0ee9	Acidbeat			
1217d8265fb4	Razz			
1217fde16dc1	Phantom Lord			
12187867f4c6	Argh!			
121884368bd6	Deelite			
12188fb0ad3c	BC			
121891bc6841	Zee			
12191fef0496	Antisocial			
12192153edb2	Cytron			
1219d532a605	4-Mat			
1219f63463f3	Paledeth			
121a0199ac3d	Vinceblood			
121a7e31844d	Mindfuck			
121ab857a986	Nula			
121aed33cbd0	Beek			
121ba402bfd7	Diomatic			
121bc1249da5	Dunn			
121cd0927bd9	Zond 3			
121cdd8602f8	Xaser			
121d0d682104	RRX			
121d43a69059	SLL			
121d74854689	Radium			
121ddc094ed0	Redux			
121df138a006	Nogsf			
121e08b2719f	Joerg Schwiezer			
121e4be7830f	Dusodril			
121f269c846c	Liam The Lemming			
12207163a787	Jadbah			
12215c5396b3	Zaril			
122214bea99e	Psycho			
12224fb679a4	Sinatra			
1223b8e03ee9	Dawn			
1223dae843e8	Mathias Bartoll			
122407b56a75	Delorean			
12243ba6c3e1	David Whittaker			
1224466546d9	Don Martini			
12245d29ece2	Cartoon			
1224ba52384b	Mr. C			
122552f9b686	Triace			
122602c54302	X-Sample			
12266cb31d00	Snow			
122686759ce2	Mortimer Twang			
1226ca1aec57	Gredon			
1227193eb916	Zepsi			
1227a2fc1574	Icicle			
1227b1961db0	Kure			
1227ccbaa096	Johnny Z			
1228e91dc45a	Adrian Cummings			
122971859fe9	Newtron			
12297b1d60fd	Cartoon			
1229c1cd1078	Morphuze			
122a15402fc8	Ely~Obeewan			
122c1373cc68	Shawn M			
122c85726eba	Firecross			
122d7c5cbcf9	Sylvao			
122d8d9ca2e9	Deetsay			
122d95bc3052	Maze			
122db7dc39c8	Kane Wood			
122e034f9a32	Delorean			
122e2da321ed	Guran			
122e923c692c	Daniel H. Dean			
122f1bf917e5	Hoax			
122f39a1b7b4	Szwagier			
122f53014830	Spaceman			
122f7d78c1d1	Krister Fundin			
1230ae2f2d46	Awesome			
1230b99c2550	Jonathan Dunn			
123122a469bb	Chipper			
12318e1bcafc	Barry Leitch			
1232682ea8a4	Falcon (PL)			
12337a97b63e	Jaywalk			
123442c62323	Thrasher			
12359b0e4c1b	Fred			
12365ccde1a2	Opi			
1236ad2ba927	Mr. Real			
1236edc2188f	Cloo			
1237a3770129	Evrimsson			
1238131f31c4	Prob			
123814f5e46d	Simon Jay			
12382c6d8f36	Warhawk			
123852ce62fc	Lemonade			
1238a591a2e0	R.T			
1238ac4a0694	Jammaster			
1238c40054f5	Parsec			
123936d2b672	Jammz			
123979fac95e	Rogue Male			
123a4e4e5724	Randall			
123c1d82576e	Dexter (UK)			
123c9dc1d150	Melvyl			
123d289a1885	Wizard			
123e4d227246			The 64 Song!	
123e7c8eaf3b	The Assassin			
123ef4472d33	Mad L			
123efacd648a	Winter			
123f37587e5f	Jaco			
123f4959b2cb	Sonic			
124085ba722a	Sandman			
12408f8fbc16	Spermaster			
12409c6fd6fd	Mobby			
1240d03fb9bf	Schmo			
12411fcbea7f	One Man Project			
12418ccda103	Shogun			
1242714c6297	The Hooligan			
12438c9bb800	Boomer			
1243afa96730	Kure			
1244d9638e89	Lo'Canos			
1244e0f33c04	Landslide			
124515d4c47c	Caramel~Zack			
12456f16360a	Basehead~Hunz			
12459b50f23b	Lizardking			
124623be370a	The Assassin			
12464591ae2e	Floppi			
1246504a294e	Ranger Rick~Zephyr			
124662975889	KLF			
1246b0b584cb	MC Laser			
1246be030f33	Jeano			
12473ddb83b9	DNA-Groove			
124746b9c385	Gronda Gronda			
12484fc90c59	Echo			
12485982afb2	Dune			
12485fb6e971	Krister Fundin			
1248920dd4ac	PCI Moonboy			
1248c679a940	Sylvao			
12493ed00689	Cartoon			
124978f5b58d	Zinc			
1249d9565164	Rib			
124a46e3032d	Axl			
124b76e805b4	Substance			
124c1a7ab0e7	Necros			
124c77954d0e	Rieha			
124d9286eea1	Siatek			
124db2a07d03	Credo			
124dd6844771	Cie			
124df1eb5ca9	Magiel			
124e37e7a65d	Adamsoft			
124eef6e3705	Liam The Lemming			
124f2e462746	Boone			
124ffdc22ede	Opi			
125058251c5c	Datachild			
1250d12d144a	Warhawk			
12520a23f896	Drift			
125225dbf1f1	Magnus			
1252679f94e9	Roler			
12526dec4307	Mr. Frenzy			
12528eb47af3	Glejs			
1252e2abac35	Semtex			
12531e54aa58	Wea			
1253472b0ae6	Cardamar			
12536d3e8805	Conan			
12543e695004	Snowman			
12544ae977fb	MC Laser			
12546c9c32ac	Wonder			
12551e287fe1	ZsazS			
12553dbd533f	Chromex			
1255b2d6453b	Nocturnal Beast			
1255ee347bed	DJ Ceero			
125611d06747	Axl			
1256783f43cc	Sylph			
1256fbcfa988	Tomi Kiljunen			
12575de7ec4f	Screamager			
12578f58319d	Marko Kettunen			
1257f3b6e2fc	Paledeth			
1258809137fb	Outlaw			
1258c5c4a675	Vincent Voois			
1258fa29ac59	Yuhi			
125994f911ec	Sandman			
1259ec92bc55	Celsius			
1259fb4cd6a2	Sparky			
125a64438aac	Arachno~Edzes			
125a74070014	Cartoon			
125b055d16bf	Mark Cooksey			
125b6eeeceab	Goto80			
125bf593b5c5	Tempest			
